INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('1', '수확비용', '14400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('431', '수확비용', '8600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('431', '열매선별비용', '1290000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('431', '기타운영비', '3440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('432', '수확비용', '8600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('432', '열매선별비용', '1290000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('432', '기타운영비', '3440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('433', '수확비용', '8600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('433', '열매선별비용', '1290000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('433', '기타운영비', '3440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('434', '수확비용', '13800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('434', '열매선별비용', '2070000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('434', '기타운영비', '5520000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('435', '수확비용', '13800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('435', '열매선별비용', '2070000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('435', '기타운영비', '5520000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('436', '수확비용', '13800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('436', '열매선별비용', '2070000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('436', '기타운영비', '5520000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('437', '수확비용', '13500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('437', '열매선별비용', '2025000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('437', '기타운영비', '5400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('438', '수확비용', '13500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('438', '열매선별비용', '2025000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('438', '기타운영비', '5400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('439', '수확비용', '13500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('439', '열매선별비용', '2025000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('439', '기타운영비', '5400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('440', '수확비용', '12300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('440', '열매선별비용', '1845000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('440', '기타운영비', '4920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('441', '수확비용', '12300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('441', '열매선별비용', '1845000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('441', '기타운영비', '4920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('442', '수확비용', '12300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('442', '열매선별비용', '1845000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('442', '기타운영비', '4920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('443', '수확비용', '10100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('443', '열매선별비용', '1515000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('443', '기타운영비', '4040000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('444', '수확비용', '10100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('444', '열매선별비용', '1515000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('444', '기타운영비', '4040000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('445', '수확비용', '11900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('445', '열매선별비용', '1785000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('445', '기타운영비', '4760000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('446', '수확비용', '11900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('446', '열매선별비용', '1785000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('446', '기타운영비', '4760000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('447', '수확비용', '11900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('447', '열매선별비용', '1785000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('447', '기타운영비', '4760000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('448', '수확비용', '7300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('448', '열매선별비용', '1095000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('448', '기타운영비', '2920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('449', '수확비용', '7300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('449', '열매선별비용', '1095000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('449', '기타운영비', '2920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('450', '수확비용', '7300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('450', '열매선별비용', '1095000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('450', '기타운영비', '2920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('451', '수확비용', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('451', '열매선별비용', '750000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('451', '기타운영비', '2000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('452', '수확비용', '5000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('452', '열매선별비용', '750000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('452', '기타운영비', '2000000');
